futurelearn-316,futurelearn,british council,teaching and assessing core skills,https://www.futurelearn.com/courses/teaching-core-skills,course,develop your ability to teach core skills and learn how to measure your students' core skills development.,4.8,5,158,none,4 weeks,demonstrate an understanding of the core skills and why they matter - develop a theoretical understanding of how core skills can be broken down to support progression - explore the principles that underpin effective core skills teaching and how they can be applied in your school environment - assess your students’ existing skills and plan next steps - reflect on your students and school context to put together an action plan to support progression in core skills,this course is aimed at teachers and school leaders looking to build their students’ core skills. the course does not require any previous knowledge of core skills.,free 
futurelearn-317,futurelearn,university of padova,4.0 shades of digitalisation for the chemical and process industries,https://www.futurelearn.com/courses/4-0-shades-of-digitalisation-for-the-chemical-and-process-industries,course,make the transition to industry 4.0 as you learn how to streamline chemical and process engineer jobs with digital technologies.,none,none,none,none,4 weeks,define and identify some of the most important data-driven techniques supporting digitalization in the chemical and process industries - classify the fundamentals of machine learning methods for data classification regression and clustering - interpret the methodologies for exploiting data for advanced modelling (e.g. artificial neural networks) optimization and control - describe how digital technologies are currently employed in the chemical and process industries and the benefits they can deliver - apply basic data-driven methods for solving simple practical problems - compare several industry 4.0 methods in a critical way and choose the most convenient routes to tackle practical problems in data management,this course is for students undergraduates or professionals in the field of engineering who want to learn more about digitalisation in the process industries.,paid 
futurelearn-318,futurelearn,the association of corporate treasurers,applied leadership and self-development: the final steps to mastery,https://www.futurelearn.com/courses/leadership-in-the-financial-industry,course,progress in your career as you follow practical steps to help you become a successful leader in any business.,none,none,none,none,4 weeks,apply positive thinking to situations - reflect on your motivational state and modify the situation as a leader creating win-win situations - demonstrate prioritisation effectively - lead and influence others as well as be influenced positively by them - engage with others showing you are able to say ‘no’ and influence others to say ‘yes - identify the benefits to be derived from having and leading diverse teams in terms of generation,this course is designed for leaders in the finance space but can also be applied to other industries and personal lives.,paid 
futurelearn-319,futurelearn,university of padova eu (horizon 2020 project)  &amp; pd_pal,best care for people with late-stage parkinson’s disease - part one,https://www.futurelearn.com/courses/best-care-for-people-with-late-stage-parkinsons-disease-part-one,course,discover the best care practices for people with parkinson’s disease as you develop your skills in the field of palliative care.,none,none,none,none,6 weeks,explore the palliative care approach and its application in parkinson’s disease - evaluate patients and caregivers’ needs and provide useful management strategies - evaluate and analyze interdisciplinary approaches for parkinson’s disease management - investigate advance care decisions in late stage pd and provide support to end-of-life decision-making process,this course is designed for healthcare professionals patients and caregivers involved in the management of parkinson’s disease. also for students interested in palliative care and parkinson’s and health care professors.,paid 
futurelearn-320,futurelearn,university of padova pd_pal &amp; eu (horizon 2020 project),best care for people with late-stage parkinson’s disease - part two,https://www.futurelearn.com/courses/best-care-for-people-with-late-stage-parkinsons-disease-part-two,course,enhance your care for your patients with late-stage parkinson’s disease as you discover advanced care planning techniques.,none,none,none,none,6 weeks,assess and manage parkinson’s disease clinical manifestations across stages (from early pd to end stage) - explore the palliative care approach and its application in parkinson’s disease - evaluate patients and caregivers’ needs and provide useful management strategies - evaluate and analyze interdisciplinary approaches for parkinson’s disease management - investigate advance care decisions in late stage pd and provide support to end-of-life decision-making process,this course is designed for those who have already taken the ‘best care for people with late-stage parkinson’s disease’ short course.,paid 
futurelearn-321,futurelearn,deakin university,introduction to forecasting in business,https://www.futurelearn.com/courses/introduction-to-forecasting-in-business,course,learn how to use forecasting for better business decisions to help with budgeting planning and future growth.,none,none,none,none,1 week,justify uses for forecasting in business and economics - identify components of a time series - describe basic forecasting methods and processes,this course is designed for anyone interested in forecasting and its applications in business.,paid 
futurelearn-322,futurelearn,eit rawmaterials,batteries for the energy transition: exploring the sustainable value chain,https://www.futurelearn.com/courses/batteries-for-the-energy-transition-exploring-the-sustainable-value-chain,course,discover how batteries function how they are produced and what happens at the end of their life cycle.,none,none,none,none,4 weeks,identify the basic components of a battery - describe how batteries work - discuss current challenges facing the production and application of batteries. - engage discussions concerning sustainability in the battery value chain - explore more knowledge about the technologies.,this course is designed for anyone interested in learning about the intricacies of batteries how they work and how they can be used for a more sustainable future.,paid 
futurelearn-323,futurelearn,the university of manchester &amp; institute of coding,collaborative coding with git,https://www.futurelearn.com/courses/collaborative-coding-with-git,course,find out how to improve code quality and work collaboratively on large-scale projects using git.,4.7,5,15,intermediate,6 weeks,produce and maintain your own git repository which can be used privately or shared with an unlimited number of collaborators. - assess the current state of a project when you join a new team and quickly orientate yourself with the codebase using git. - contribute to software development projects safely professionally and following practices which are common within industry. - collaborate within teams of various sizes on a single software project using methods such as code review to ensure safe code changes maintain high code quality maintain consistent coding styles and facilitate intra-team knowledge transfer. - demonstrate your understanding not just of git commands but of the underlying structure which powers git in order to solve problems when things go wrong.,this course is designed for anyone involved in software development projects looking to improve code quality and collaboration using git. you might also be interested if you wish to contribute to mainstream open-source projects.,paid 
futurelearn-324,futurelearn,foundation for rare diseases  &amp; european joint programme on rare diseases,diagnosing rare diseases: from the clinic to research and back,https://www.futurelearn.com/courses/rare-genetic-disease,course,discover the role of research clinical investigation and data sharing in diagnosing rare diseases.,4.8,5,49,intermediate,5 weeks,explain the main modes of genetic inheritance - describe what a rare disease is and its impact above the medical sphere - understand how rare diseases are diagnosed in a medical setting - explain the impact of having or lacking a diagnosis for rare diseases patients and families - describe what a diagnostic odyssey is - evaluate which genetic tests are most suitable for a given clinical scenario - identify appropriate applications of ngs technologies to some specific clinical scenarios within a diagnostic and a research setting - understand what variants of uncertain significance (vus) and clinical reassessment are - describe how the field of rare diseases diagnosis has developed over the past decade - explore some bioinformatics and prediction tools and their utility in diagnosing rare diseases - reflect on some ethical personal and social challenges that arise when diagnosing rare diseases,this course is designed for individuals with a keen interest in diagnostic research and rare diseases. while primarily designed for medical students and phd/post-doc students in biomedical sciences it will also be of interest to patients advocacy organisations’ representatives healthcare professionals or paramedics who want to further their knowledge of rare diseases diagnosis.,paid 
futurelearn-325,futurelearn,university of strathclyde,railway history: the rise of the railway station,https://www.futurelearn.com/courses/railway-history-the-rise-of-the-railway-station,course,gain a unique insight into british history as you explore the heritage and uses of railway stations from the 19th century to now.,4.7,5,53,none,4 weeks,demonstrate an understanding of the history of british railway stations and their development through time - debate issues in railway station history - investigate railway station history by following up on course materials and finding new information,this course is designed for anyone with an interest in british history railway heritage and industrial heritage.,paid 
futurelearn-326,futurelearn,university of reading,a beginner's guide to writing in english for university study,https://www.futurelearn.com/courses/english-for-study,course,learn how to use english for study at university or college and develop your writing skills vocabulary and grammar.,4.9,5,416,intermediate,5 weeks,compare one aspect of life now with life in the past in one well-constructed paragraph - explore organisational structure of essays: identify and name the different sections of an essay - explain one aspect of your home town in one well-constructed paragraph focussing on language accuracy - develop and write the first draft of your essay - contribute and receive feedback on first essay drafts - reflect on feedback received and improve your draft to create and submit a second draft of your essay,this course is designed for non-english speakers interested in improving their academic writing skills. it is recommended that you have a minimum level of ielts 4.5 or equivalent to get the most out of this course.,paid 
futurelearn-327,futurelearn,ucl (university college london)  eit urban mobility transformative urban mobility initiative (tumi) &amp; iclei,achieving transitions to zero carbon emissions and sustainable urban mobility,https://www.futurelearn.com/courses/achieving-zero-carbon-sustainable-urban-mobility,course,discover how cities can transform their urban mobility systems to become more sustainable and reach zero carbon emissions.,4.9,5,9,introductory,4 weeks,discuss and develop conceptual and practical understanding of urban mobility transitions and vision zero pathways through various case study cities - investigate and assess the development of long-term city visions and vision-led planning - assess implementation planning and processes and identify enabling factors and barriers to change related to practical implementation planning processes - explore different planning approaches &amp; tools to support the acceleration of transitions towards zero carbon cities - engage with practical experiences from a range of urban environments to identify refect upon and decode problems and challenges for transport and urban systems from a systems thinking and cross sectoral perspective,this course is designed for anyone with no prior knowledge or prerequisites required. this course will be particularly useful if you are concerned about reducing transport carbon emissions and want to learn more about sustainable urban mobility and transitions. it will be especially relevant if you are a professional or practitioner in the field; or you are a student interested in the environment and transportation. it is designed to be of value to participants from around the world.,paid 
futurelearn-328,futurelearn,university of lincoln,cultural leadership: harnessing culture to become an effective leader,https://www.futurelearn.com/courses/cultural-leadership-harnessing-culture-to-become-an-effective-leader,course,understand how creating and maintaining a healthy organisational culture could help to boost your organisation’s success.,none,none,none,none,2 weeks,explain the importance of culture as a source of competitive advantage - describe the concept of culture both national and organisational. - explore factors that influence organisational culture - assess the relationship between leadership and culture. - develop cultural leadership skills,this course is designed for managers team leaders and team members at any level who want to understand the role that culture plays within organisations and leadership.,paid 
futurelearn-329,futurelearn,ucol (universal college of learning) / te pūkenga – new zealand institute of skills and technology,diabetes explained,https://www.futurelearn.com/courses/diabetes-explained,course,gain a solid understanding of diabetes as you learn to identify the types risk factors and signs of this chronic condition.,2.5,5,6,introductory,3 weeks,investigate and analyse diabetes as a disease in your country - differentiate between the types of diabetes - identify the modifiable and non-modifiable risk factors of diabetes - describe the complications of diabetes - understand how the body normally controls blood sugar - debate the changes which need to occur on the personal interpersonal and society level - understand a way of testing for diabetes,this course is designed for anyone interested in learning more about diabetes. it will benefit those who have either been diagnosed with pre-diabetes or diabetes or know someone that has it.,paid 
futurelearn-330,futurelearn,the association of corporate treasurers,sustainability: an introduction to esg (environmental social and governance),https://www.futurelearn.com/courses/intro-esg,course,learn what environmental social and governance is and how it could transform your approach to ethics and the environment.,4.3,5,7,introductory,2 weeks,discuss the scope and context of climate change - describe the role of the international community and the different goals they aim to achieve - explain the main environmental factors that affect sustainability - explain the main social factors that affect sustainability - explain the main governance factors that affect sustainability,this course is designed for anyone with a broad interest in business ethics and esg.,paid 
futurelearn-331,futurelearn,uea (university of east anglia),the secret power of brands,https://www.futurelearn.com/courses/the-secret-power-of-brands,course,understand the role of brands and brand management in the modern world and start developing your career in the sector.,4.8,5,54,introductory,6 weeks,explain what a brand is and how it influences people’s actions - describe the shape and the changing dynamics of the branding industry - start to build a brand by defining a sense of purpose - evaluate the role of design in branding and the four dimensions on which it works - assess the advantages and techniques of brand-led management - imagine the future of branding and start to build your personal brand,if you’re developing a career in branding -­ or if you work in a related area like strategy marketing or innovation -­ this course is for you. it will support your professional development and also provide you with a taste of what taking a masters in branding or brand management would be like.,paid 
futurelearn-332,futurelearn,manchester grammar school,an introduction to the principles of microeconomics,https://www.futurelearn.com/courses/an-introduction-to-the-principles-of-microeconomics,course,understand how economics can help improve the world around us as you delve into the principles of microeconomics.,none,none,none,none,4 weeks,develop an understanding of the economic problem - develop an understanding of how economists have sought to solve the basic economic problem - discuss the importance of economics in guiding policy makers - explain how microeconomic theory can be used to analyse the world around us,this course is designed for sixth form students who are currently studying economics. you’ll gain an in-depth look into economics that goes beyond broad a-level specifications.,paid 
futurelearn-333,futurelearn,the association of corporate treasurers,applied leadership and self-development: expanding the toolkit,https://www.futurelearn.com/courses/applied-leadership-and-self-development-expanding-the-toolkit,course,learn how to harness your talents and empower others by taking a more strategic and strengths-based approach to leadership.,none,none,none,none,4 weeks,identify key leadership qualities and apply them to actions - describe models of personal strengths - create inclusive situations and diverse team thinking - develop empowerment in teams and create certainty out of uncertainty - assess and apply one's own strengths,this course is designed for students or professionals at any level of seniority who want to explore the theory and practice of leadership.,paid 
futurelearn-334,futurelearn,actasia,compassion in fashion: sustainability and the global fur trade,https://www.futurelearn.com/courses/compassion-in-fashion,course,learn how fashion designers and businesses can make more compassionate choices to build fur-free sustainable fashion brands.,none,none,none,none,4 weeks,demonstrate research to identify and critique the need to protect natural resources and raw materials. - investigate the dangers and toxicity to humans and the environment of the fur process including to preserve and dye. - evaluate the impact of fur farming and farmers’ wellbeing. - describe the global scale of the fur business and production. - assess and create a manifesto for a fashion brand.,this course is designed for anyone who cares about sustainable fashion and fur-free fashion.,paid 
futurelearn-335,futurelearn,foundation for rare diseases  &amp; european joint programme on rare diseases,from lab to clinic: translational research for rare diseases,https://www.futurelearn.com/courses/introduction-to-translational-research-for-rare-diseases,course,gain an overview of the issues challenges and opportunities in translating research into treatments for rare disease patients.,4.9,5,15,introductory,5 weeks,report how new therapeutic targets are identified - explain what is meant by hit identification and leads optimization - summarise the concept of drug repurposing and why it is particularly relevant in the field of rare diseases - describe what preclinical model systems are and why they are used to study rare diseases and to develop therapeutic approaches - summarise the concept of “3rs” and the ethical aspects of using animals for therapy development - report how clinical trials are conducted and sponsored - debate the specific challenges of clinical trials for rare diseases - describe the role of regulatory agencies and the regulatory framework to develop a treatment for rare diseases - discuss why the implication of patients is key in each phase of the therapeutic development especially in the field of rare diseases - explain the concepts of data use and data sharing,this course is designed for researchers and students in medicine and health-related research fields as well as healthcare professionals wanting to further their knowledge of translational research in rare diseases.,paid 
futurelearn-336,futurelearn,university of reading,understanding depression and low mood in young people,https://www.futurelearn.com/courses/depression-young-people,course,understand how to recognise depression and low mood in teenagers and learn how to help.,4.8,5,382,introductory,5 weeks,understand the key signs and symptoms of adolescent depression and how it may present itself - identify how depression differs from low mood and other 'normal' mood fluctuations in teenagers - describe key environmental and lifestyle factors which may contribute to depression in teenagers - discuss what teenagers and carers can do to promote a healthier lifestyle within the family - understand how a psychological approach can help us to better understand depression - understand cbt and other key strategies that can be helpful for low mood - identify how patterns of behaviour and thinking can contribute to depression in teenagers and how these can be addressed in therapy - discuss the importance of good communication when supporting teenagers with depression both within families and between families and other agencies such as schools - summarise how and why breakdowns in communication occur and how to resolve these,the course has been specifically created for parents of young people with depression and low mood teachers and primary (or other) healthcare professionals who play a role in detecting mental health difficulties and offering appropriate support and guidance to young people.,paid 
futurelearn-337,futurelearn,the university of glasgow,understanding and measuring the earth’s energy imbalance,https://www.futurelearn.com/courses/understanding-and-measuring-the-earths-energy-imbalance,course,learn how greenhouse gases are pushing the earth out of balance and why measuring the imbalance could prove crucial.,none,none,none,none,4 weeks,explore the latest science on the earth’s energy imbalance - discuss why increased greenhouse gases have led to the earth’s energy imbalance - critically assess what is needed to achieve an energy balance,this course is designed for anyone with an interest in the science behind the earth’s energy imbalance and its connection to the climate crisis.,paid 
futurelearn-338,futurelearn,taipei medical university,ai and big data in global health improvement,https://www.futurelearn.com/courses/ai-and-big-data-global-health-improvement,course,discover how data sharing in the healthcare sector has the potential to improve medical outcomes all over the world.,4.6,5,18,introductory,4 weeks,describe how big data can improve the quality of healthcare in global pandemics. - explore how big data and artificial intelligence can play a vital role in global health improvement and study trials. - apply using big data and artificial intelligence to build new globally standardized methodologies to improve healthcare. - improve healthcare quality and patient safety using massive observational health data and artificial intelligence techniques.,this course is designed for anyone interested in big data and artificial intelligence applications in healthcare for global health improvement.,paid 
futurelearn-339,futurelearn,taipei medical university,application of digital health interventions,https://www.futurelearn.com/courses/consciousness,course,research on digital heath interventions in mental health,none,none,none,none,4 weeks,explore the basics of digital health intervention - evaluate medical apps - describe the potential development of digital health application - approaches to integrating mental&nbsp;illness and digital health&nbsp; - explore mobile apps on complex diseases,this course is for anyone interested in the psychonology digital health and mental illness.,paid 
futurelearn-340,futurelearn,taipei medical university,artificial intelligence (ai) in healthcare: opportunities and challenges,https://www.futurelearn.com/courses/artificial-intelligence-for-healthcare-opportunities-and-challenges,course,explore how the use of artificial intelligence is increasing in healthcare and the challenges and opportunities this presents.,4.5,5,30,introductory,4 weeks,demonstrate the understanding and knowledge regarding to the needs of ai in healthcare - describe the possibilities of applications of ai to healthcare - explore methods to overcome the challenges of ai in the healthcare domain; and ways in which ai will support and assist towards better healthcare,this course is designed for anyone who wants to understand artificial intelligence and its application in healthcare. it will be particularly relevant for those with some existing knowledge of healthcare especially students researchers and healthcare professionals.,paid 
futurelearn-341,futurelearn,chartered institute of marketing,copywriting for content marketing,https://www.futurelearn.com/courses/copywriting-for-content-marketing,course,813 enrolled on this course,none,none,none,none,3 weeks,explain the purpose in copywriting for content marketing - create key messages and content pillars - produce content using the hero hub and hygiene model - develop manage and write blog posts - assess the role of copywriters as ghostwriters - explore how to create thought leadership content,this course is designed for anybody who wants to excel in their career and understand more about copywriting for content marketing.,paid 
futurelearn-342,futurelearn,university of basel,entrepreneurship in nonprofits,https://www.futurelearn.com/courses/entrepreneurship-in-nonprofits,course,take a look at the world of social entrepreneurship and familiarize yourself with new concepts and methods of entrepreneurship.,4.7,5,18,introductory,5 weeks,explore theories that help to analyze entrepreneurial activity - investigate the potentials and pitfalls of social entrepreneurship - identify your own social innovation model - develop a plan for your financial resources - evaluate impact measurement as a tool for communication and accountability,this course is intended for anyone interested in the topics of social entrepreneurship and dedicated people who work in the nonprofit sector or would like to do so. you don’t need prior knowledge of the economic tools that are needed to apply entrepreneurship in nonprofits - this course addresses non-professionals as well as npo executives and employees and students of economics and management at ba and ma level.,paid 
futurelearn-343,futurelearn,rmit university &amp; rmit university digital3,generative ai: implications and opportunities for business,https://www.futurelearn.com/courses/generative-ai-implications-and-opportunities-for-business,course,none,none,none,none,none,4 weeks,recognise the taxonomy and components of generative ai models - understand the business and economic implications of generative ai - reflect on the use of generative ai in different industries - employ prompt engineering techniques to create and optimise prompts for a generative ai model - reflect on the ethical legal and safety risks associated with the use of generative ai,this course is designed for those with a basic level of familiarity with generative ai tools such as chatgpt.,paid 
futurelearn-344,futurelearn,university of padova erasmus+ &amp; ed-editor project,historic landscape archaeology: approaches methods and beneficiaries,https://www.futurelearn.com/courses/historic-landscape-archaeology-approaches-methods-and-beneficiaries,course,master tools and methods in landscape archaeology to help protect and promote historic landscapes and cultural heritage.,4.6,5,49,intermediate,4 weeks,compare definitions and meanings of landscapes between history culture and protection - explore instruments and methods to identify and study historical landscapes - investigate historical urban landscapes - develop landscape protection initiatives in collaboration with local communities,this course is designed for anyone interested in learning more about historic landscapes and how we identify study and manage them.,paid 
futurelearn-345,futurelearn,st george's university of london &amp; cluedup,improving healthcare and medical education with online escape room activities,https://www.futurelearn.com/courses/improving-healthcare-and-medical-education-with-online-escape-room-activities,course,enrich your healthcare and medical courses with online escape room activities to engage learners in collaborative learning.,none,none,none,none,2 weeks,identify the features of escape room activities and their benefits for collaborative education - describe the process of developing escape room elements within an online scenario for medical and healthcare education - design online escape room activities to support collaborative teaching and learning - reflect on the importance of narrative in escape rooms for the engagement and learning of students - justify the combination of escape rooms and collaborative learning /based upon evidence-based education,this course is aimed at medical and healthcare teachers who are interested in further developing their online collaborative learning activities for their students. the course would also be of interest to instructional designers.,paid 
futurelearn-346,futurelearn,rmit university &amp; australian red cross,international humanitarian law for business,https://www.futurelearn.com/courses/international-humanitarian-law-for-business,course,expand your knowledge of international humanitarian law to mitigate risk and impact when operating in areas of armed conflict.,none,none,none,none,4 weeks,explore ihl and its signficance for companies - describe how ihl limits suffering in armed conflict - describe where and when ihl applies - summarise the principles of ihl including those most relevant to business activities - explain the positive impact of ihl awareness amongst businesses,this course is designed for learners involved in business who wish to expand their international humanitarian law knowledge in order to avoid risk and understand the rights and responsibilities involved in doing business in and around armed conflict.,paid 
futurelearn-347,futurelearn,taipei medical university,internet of things for active ageing,https://www.futurelearn.com/courses/internet-aging,course,learn about how the internet of things can help people ageing well with this free online course.,3.5,5,14,none,4 weeks,describe difficulties while ageing - explore the technologies that could promote healthy ageing - improve understanding of new technologies related to personal health,there are no special requirements for this course but an interest in healthcare technology or taiwan would be useful.,paid 
futurelearn-348,futurelearn,government campus uk,introduction to content design,https://www.futurelearn.com/courses/introduction-to-content-design,course,discover the fundamentals of content design. learn how to design accessible content that meets user needs.,4.6,5,220,introductory,4 weeks,demonstrate the main skills and knowledge needed for user-centred content design - interpret common data measures to make content decisions - apply principles of accessibility to content design - reflect on your own skills and professional development - contribute to the content community by sharing your experience and insights,this course is designed for people who are new to content design in government or are interested in learning more about the profession.,paid 
futurelearn-349,futurelearn,taipei medical university,introduction to translational research: connecting scientists and medical doctors,https://www.futurelearn.com/courses/translational-research,course,understand the emerging discipline of translational medicine and the process of taking research from ‘benchside’ to ‘bedside'.,5.0,5,6,intermediate,6 weeks,describe the basic principle of translational medicine - explore more topics related to translational medicine including drug development animal research and clinical trials - demonstrate how academic scientific research and clinical scientific research can collaborate together - develop learning interests in the field of translational medicine,this course has been designed for senior undergraduates and postgraduates or for those with a basic knowledge of biology or medical practice.,paid 
futurelearn-350,futurelearn,taipei medical university,social media in healthcare: opportunities and challenges,https://www.futurelearn.com/courses/social-media-in-healthcare,course,understand how social media is used in healthcare to improve communication and information sharing with this free online course.,none,none,none,none,5 weeks,describe what social media is in the context of healthcare. - interpret what is good or bad through social media. - reflect on the patient's role in modern healthcare ecosystems.,this course provides practical guidance to healthcare providers patients and researchers. it is suitable for anyone who is interested in public health and using information technology for improving health quality and patients’ safety.,paid 
futurelearn-351,futurelearn,grenoble ecole de management,études globales : cultures et organisations dans les relations internationales,https://www.futurelearn.com/courses/global-studies-cultures-organizations-french,course,savoir comment surmonter les différences culturelles et institutionnelles afin de créer un monde plus coopératif que compétitif.,none,none,none,none,4 weeks,améliorer ses connaissances en matière d'études internationales (notamment l'histoire les théories des relations internationales et l'économie internationale) - comparer la manière dont les institutions internationales et les états nationaux abordent la fragmentation de la politique et des politiques mondiales (à l'aide d'études interculturelles et organisationnelles). - réfléchir à partir de données économiques démographiques géographiques et anthropologiques.,ce cours intéressera particulièrement les étudiants en relations internationales les personnes qui travaillent dans le domaine du commerce international celles qui ont besoin d’apprendre à négocier les experts des oig et des ong traitant de questions interculturelles.,paid 
futurelearn-352,futurelearn,university of leeds &amp; national institute for health research,improving healthcare through clinical research,https://www.futurelearn.com/courses/clinical-research,course,on this online course find out how medical treatments are discovered tested and evaluated to improve healthcare for all.,4.7,5,149,introductory,4 weeks,reflect on what modern healthcare would look like without the benefit of past clinical research and evaluate the state of future healthcare should there be a lack of further research. - summarise roles within a clinical research team and identify the role of the patient in the process. - explain the importance of reducing the possibility of bias when designing a clinical trial and identify techniques which are designed to help do this. - evaluate the rules regulations and best practices involved in clinical research and explain the three aims all researchers must consider within their work. - identify the meaning of ‘respect’ within the context of clinical research. - summarise the role of research ethics committees and explain how their work is conducted. - explore the process of how research is put into practice and reflect on historical and present day approaches. - evaluate the impact of the media in published research and interpret media headlines by discussing examples.,this course is designed for anyone who wants to know more about modern healthcare and the role of clinical research and discovery within it.,paid 
futurelearn-353,futurelearn,partnership for advanced computing in europe (prace),managing big data with r and hadoop,https://www.futurelearn.com/courses/big-data-r-hadoop,course,learn how to manage and analyse big data using the r programming language and hadoop programming framework.,4.4,5,5,intermediate,5 weeks,explore basic functionality of apache hadoop and of rhadoop - experiment how to achieve performance of modern supercomputing - experiment regression clustering and classification with rhadoop - investigate basic functionality of bash terminal window - knowledge about statistical learning to instances of data provided by edcators - how to do big data management with rhadoop on real supercomputer provided by university of ljubljana,this course is designed for people interested in data science computational statistics and machine learning and have basic experiences with them. it will be also useful for advanced undergraduate students and first year phd students in data analysis statistics or bioinformatics who wish to understand how to manage big data with hadoop using r programming language.,paid 
futurelearn-354,futurelearn,language fuel,mastering classroom management in english language teaching,https://www.futurelearn.com/courses/mastering-classroom-management-in-english-language-teaching,course,master the art of classroom management by learning more about group dynamics and your role in optimising them.,4.5,5,13,introductory,4 weeks,explore the impacts different layouts of a classroom have on student interaction patterns - describe the techniques to maximise student talking time - apply techniques for grading language while giving instructions - describe what makes for good or bad group dynamics - identify activities which will help you develop great group dynamics in your classroom - explore practical activities designed to raise awareness of what it means to work in a group - improve the classroom environment and supportive atomosphere through regular classroom activities,this course is for english language teachers working at any level who want to boost their classroom management skills.,paid 
futurelearn-355,futurelearn,the university of glasgow,the scottish highland clans: origins decline and transformation,https://www.futurelearn.com/courses/the-highland-clans,course,explore fascinating scottish history by learning about the highland clans and how clanship has changed across hundreds of years.,4.8,5,544,none,3 weeks,develop an understanding of the origins and functions of the scottish highland clans and assess their social structures economy and culture - investigate the contrast between hostile stereotypes of the clans as barbaric and warlike and their day-to-day role as complex social communities - reflect on the processes of feuding civil war revolt and social-economic change between 1500 and 1800 that resulted in the slow transformation and decline of the clans - identify and assess the modern legacies of the clans in events such as highland games clan societies and tartan parades as well as their portrayal in film and television - assess in an informed way the key characteristics of scottish highland clanship their history their decline and their modern reinvention - assess the social and cultural basis of the new representations of clans such as highland games and clan societies that developed in the nineteenth and twentieth centuries,this course is for anyone interested in scottish history gaelic culture and the way scotland is represented in the modern world. no prior knowledge is required; all learners are welcome.,paid 
futurelearn-356,futurelearn,the association of corporate treasurers,treasury: managing financial risk,https://www.futurelearn.com/courses/treasury-managing-financial-risk,course,gain crucial risk management skills to help lower financial risks protect your organisation and ensure its future success.,none,none,none,none,4 weeks,describe key financial risks - apply the necessary tools to identify assess and calculate risks - explain the different risk responses including hedging and its implementation - identify the tools used to report financial risks,this course is designed for anyone interested in managing financial risk whether in treasury or other finance roles or simply for their own self-development.,paid 
futurelearn-357,futurelearn,university of leeds &amp; national institute for health research,what is health research?,https://www.futurelearn.com/courses/what-is-health-research,course,explore the world of health research and the role volunteers play in transforming treatments and improving health care.,4.7,5,49,none,3 weeks,reflect on patient case studies to describe what is involved in health research - apply learning to make informed decisions on how and why you could participate in health research - identify the questions to ask before taking part in health research - identify who to contact to get more information about health research,if you’re interested in taking part in health research or discovering how to get involved in supporting health research this course will help to answer your questions before you make the decision.,paid 
futurelearn-358,futurelearn,national yang ming chiao tung university,conversational chinese: travel and tourism,https://www.futurelearn.com/courses/conversational-chinese-travel-and-tourism,course,develop your spoken mandarin chinese and gain the skills to fully immerse yourself in the culture when visiting taiwan.,none,none,none,none,3 weeks,after completing this course you can use chinese to: 1. take the high-speed rail 2. book a room online 3. travel in taiwan 4. go to the outlying islands of taiwan,this intermediate course is designed for learners who have already achieved level 1 according to the “test of chinese as a foreign language (tocfl)” specification which is equivalent to cefr-a1.,paid 
futurelearn-359,futurelearn,the university of glasgow,ecopedagogy for beginners: putting climate change education into action,https://www.futurelearn.com/courses/ecopedagogy-for-beginners-putting-climate-change-education-into-action,course,explore practical approaches to teaching sustainability and taking effective climate action in school settings.,none,none,none,none,4 weeks,demonstrate an understanding of ecopedagogy as the art of learning and teaching in times of climate and ecological crises - assess critical pedagogy as the basis of ecopedagogy to understand the rootedness of the concepts in consideration of equity - demonstrate an understanding of practical actions that can be taken in the classroom and in schools to enact ecopedagogy - explore ways of tracking the outcomes of ecopedagogic practice in classrooms and schools,this course is designed for those who have already completed the introduction to teaching sustainability and climate action course and want to further their knowledge.,paid 
futurelearn-360,futurelearn,university of leeds,environmental challenges: scarcity and conflict in the natural environment,https://www.futurelearn.com/courses/environmental-ethics-scarcity-conflict,course,war and conflict can severely disrupt the governance of the environment. what is the impact on both people and the environment?,4.8,5,12,none,2 weeks,compare the ‘cowboy’ economy with the circular ‘spaceman’ economy through technological advances and resource exploitation. - discuss the extent that resource demands can lead to conflict between different users. - explore the way that conflicting forces subdue populations by denying them access to environmental resources. - develop understanding of conflict resolution and negotiation techniques.,the course is suitable for anyone with a general interest in conflict and environmental decision-making; no previous knowledge or experience is required.,paid 
futurelearn-361,futurelearn,federation university,kickstart your endurance training,https://www.futurelearn.com/courses/kick-start-your-endurance-training,course,none,none,none,none,none,none,describe the principles of training. - describe how the human body functions and responds to stimuli. - identify the best exercises and strategies to achieve established goals. - describe how different levels of training can be used to achieve results. - apply tailored plans for endurance training. - create develop and refine a training plan to meet individual athletic/physical requirements goals and objectives. - apply principles to endurance training.,this course is designed for amateur athletes hoping to expand their knowledge of sports science and personal training in preparation for an endurance event or for aspiring coaches looking to develop the necessary expertise.,paid 
futurelearn-362,futurelearn,federation university,measure your endurance training,https://www.futurelearn.com/courses/measure-your-endurance-training,course,none,none,none,none,none,none,explore endurance training methodology. - explore monitoring tools and the basics of statistics. - identify principles that will assist with recovery. - practice the exercises most appropriate for an endurance athlete. - identify technologies and methodologies used to monitor endurance training. - describe the variables that inform training program development. - evaluate the importance of resistance training for enhancing performance and preventing injuries in endurance athletes. - apply endurance methodologies to training plans.,this course is designed for amateur athletes hoping to expand their knowledge of sports science and personal training in preparation for an endurance event or for aspiring coaches looking to develop the necessary expertise.,paid 
