id,platform,institution,title,url,class_type,description,rating,rating_max,num_reviews,difficulty,duration,skills,prereqs,cost_type
udacity-75,udacity,udacity,cloud devops engineer,https://www.udacity.com/course/cloud-dev-ops-nanodegree--nd9991,nanodegree program,in this program you’ll develop the skills you need to join the rapidly growing cloud devops field.,4.6,5,416, intermediate,4 months,cloud autoscaling -  vpc -  amazon rds -  cloud load balancing -  amazon elastic compute cloud -  identity and access management fundamentals -  amazon simple notification service -  amazon vpc -  aws iam -  amazon web services basics -  aws cli -  aws elastic beanstalk -  iam policies -  cloud computing fluency -  aws cloudformation -  aws lambda -  amazon dynamodb -  computer networking basics -  cloud deployment models -  amazon s3 -  iam users - vpc -  aws networking services -  aws cloudformation -  cloud computing business context -  aws database services -  amazon s3 -  cloud load balancing -  cloud security in aws -  aws compute services - kubernetes -  serverless development -  amazon cloudwatch -  aws lambda -  serverless cloud computing architecture -  cloud observability -  amazon ecr -  ci/cd -  docker - logging -  continuous integration -  continuous deployment -  github actions -  deployment automation -  ci/cd -  build automation,command line interface basics -  basic sql,paid 
udacity-76,udacity,udacity,microservices at scale using aws & kubernetes,https://www.udacity.com/course/microservices-at-scale--cd12355,course,this lesson will provide you with a comprehensive understanding of microservices architecture containers and kubernetes in the context of aws. you will learn how to build deploy and manage containerized applications at scale while utilizing aws tools and services. by the end of your journey you will have a strong foundation in containerization microservices and kubernetes devops skills enabling you to tackle real-world challenges in your professional career.,none,none,none, intermediate,4 weeks,kubernetes -  serverless development -  amazon cloudwatch -  aws lambda -  serverless cloud computing architecture -  cloud observability -  amazon ecr -  ci/cd -  docker,no experience required,paid 
udacity-77,udacity,udacity,ethical hacker,https://www.udacity.com/course/ethical-hacker-nanodegree--nd350,nanodegree program,this program will equip students with the skills they need to advance in their security career and become an ethical hacker or penetration tester.,4.2,5,17, advanced,2 months,owasp wstg -  vulnerability management -  metasploit -  link analysis -  vulnerability assessment -  cybersecurity reconnaissance -  report writing -  social engineering -  phishing -  gophish -  security risk classification -  nessus -  security assessment -  vulnerability exploitation -  cybersecurity ttps -  sqlmap -  wpscan -  maltego -  cvss -  malware development -  automated penetration testing -  nmap -  vulnerability scanning -  semi-automated penetration testing -  burp suite -  exploratory data analysis -  nikto -  vulnerability research - report writing -  cybersecurity reconnaissance -  open-source intelligence -  digital footprint removal -  password attacks -  osint tools -  exploit code execution -  open source vulnerability database -  digital footprint analysis -  sql injection -  cybersecurity pivoting -  web hacking -  cherrytree -  backdoors -  passive cybersecurity reconnaissance -  on-premise cyber attacks -  service enumeration -  advanced persistent threat -  steganography -  owasp zap -  active cybersecurity reconnaissance -  data exfiltration -  nmap -  dig -  router hacking -  privilege escalation -  traceroute -  dirb -  netdiscover -  red teaming -  metasploit -  port scanning -  nslookup -  john the ripper -  phishing -  wpscan -  cyber attack persistence -  keystroke logging -  port forwarding -  web application vulnerability scanning -  vulnerability exploitation -  cvss -  hash cat -  vulnerability scanning -  exploitdb -  veil-evasion -  burp suite -  google hacking,cybersecurity fluency- command line interface basics- client-server model- cloud computing proficiency- network security fundamentals- vulnerability management- computer networking basics- basic linux,paid 
udacity-78,udacity,udacity,intro to ethical hacking,https://www.udacity.com/course/intro-to-ethical-hacking--cd1725,course,the purpose of this course is to introduce students to the broad set of techniques and job responsibilities associated with the role of an ethical hacker. ethical hackers leverage their knowledge of business’ processes to evaluate risks while protecting core operations. the results of an ethical hacker’s efforts are improvements to business policies procedures and standards of conduct on its computer systems.,none,none,none, advanced,4 weeks,owasp wstg -  vulnerability management -  metasploit -  link analysis -  vulnerability assessment -  cybersecurity reconnaissance -  report writing -  social engineering -  phishing -  gophish -  security risk classification -  nessus -  security assessment -  vulnerability exploitation -  cybersecurity ttps -  sqlmap -  wpscan -  maltego -  cvss -  malware development -  automated penetration testing -  nmap -  vulnerability scanning -  semi-automated penetration testing -  burp suite -  exploratory data analysis -  nikto -  vulnerability research,cybersecurity fluency,paid 
udacity-79,udacity,udacity,introduction to airflow,https://www.udacity.com/course/introduction-to-airflow--cd12932,course,learn about apache airflow dags and how to use them to automate basic data pipelines.,none,none,none, intermediate,3 hours,apache airflow -  data pipeline dags,basic sql -  intermediate python,paid 
udacity-80,udacity,udacity,digital transformation for business leaders,https://www.udacity.com/course/digital-transformation-for-business-leaders--nd055,nanodegree program,digital transformation for business leaders offers a customized learning journey for business leaders to define what digital transformation means to their organizations to evaluate how emerging technologies will generate value to their business and to calibrate the most relevant organizational strategies to embark on their own roadmap for digital transformation. learners customize the lessons that best fit their learning goals. they create a roadmap that defines digital goals and execution strategies for their team/organization as well as a talent transformation plan to set their employees on learning journeys tailored to those specific strategies.,none,none,none, intermediate,7 hours,digital transformation strategy -  organizational change management,no experience required,paid 
udacity-81,udacity,udacity,product manager,https://www.udacity.com/course/product-manager-nanodegree--nd036,nanodegree program,in this nanodegree you will learn foundational skills all product managers use in leading the development of software products whether mobile apps desktop apps or web platforms for consumers or enterprises.,4.7,5,588, beginner,3 months,problem validation -  product management basics -  product proposals -  stakeholder management -  business model canvasses -  requirements gathering -  product kpis -  competitive analysis -  return on investment -  user personas -  active listening -  professional presentations -  product development cycle -  storytelling -  product requirements documents -  total addressable market -  product validation -  minimal viable products -  mixed methods market research -  negotiation - product design sprints -  product prototyping -  project evaluation -  solution sketching -  decision matrix method -  product validation -  user research planning -  evangelization -  press releases -  thinking hats -  crazy 8s -  product success metrics -  product design principles -  user interviews -  iterative product design -  technical feasibility evaluation -  affinity mapping -  product storyboarding -  product kpis -  high fidelity prototypes -  product management basics -  how might we method -  stakeholder management - project management frameworks -  prioritization -  cross-functional collaboration -  functional testing -  negotiation -  real-world testing -  persuasion - product launch -  product scaling -  product roadmaps -  product management basics -  end-user documentation -  feedback loops -  a/b testing -  project risk mitigation -  competitive analysis -  stakeholder identification -  stakeholder management -  product marketing -  product pricing strategy,product development cycle -  product management basics -  professional presentations,paid 
udacity-82,udacity,udacity,product development,https://www.udacity.com/course/product-development--cd12366,course,this course introduces product development with a focus on the role a product manager plays and key activities that occur during development including the lifecycle of a code change creating test plans getting early feedback effectively prioritizing issues and running a go/no go launch meeting.,none,none,none, beginner,4 weeks,project management frameworks -  prioritization -  cross-functional collaboration -  functional testing -  negotiation -  real-world testing -  persuasion,product development cycle -  product management basics -  professional presentations,paid 
udacity-83,udacity,udacity,intro to digital arts fluency,https://www.udacity.com/course/digital-arts-fluency--cd12201,course,in this introductory course on digital arts you'll gain insight into what graphic and digital design is and its rich history. you will learn about core design principles such as the golden ratio and have an overview of animation and motion graphics. you'll delve into the creative process learn to craft mood boards and practice image editing using pixlr. lastly the lesson covers the fundamentals of color theory guiding you on creating a color palette and applying both color and typography techniques in canva to design a promotional poster for your event.,none,none,none, fluency,9 hours,none,no experience required,paid 
udacity-84,udacity,udacity,ai engineer using microsoft azure,https://www.udacity.com/course/ai-engineer-using-microsoft-azure--nd073,nanodegree program,the ai engineer using microsoft azure nanodegree program will equip you with the skills required to become an azure ai engineer or an ai engineer with expertise in azure ai and machine learning services. this program will teach you how to implement machine learning models design and build an end-to-end ai solution with azure cognitive services and how to deploy monitor and manage continuous improvement of an azure ai solution.,3.2,5,1, advanced,3 months,azure form recognizer -  facial recognition -  form recognition -  object detection -  face detection -  bounding boxes -  image classification -  azure cognitive services -  azure video analyzer -  azure model and data deletion -  optical character recognition -  face landmarks and attributes -  azure model and data export -  role-based access control -  model deployment with azure -  data science fluency -  application monitoring with azure -  computer vision business context - azure cognitive services -  microsoft bot framework -  azure conversational ai agents -  requirements gathering -  key phrase extraction -  entity recognition -  azure text analytics -  sentiment analysis -  ethical ai -  basic github -  azure conversational ai -  nlp business context -  intent recognition -  ci/cd - azure cognitive search -  azure cognitive search data import -  azure cognitive search indexers -  azure cognitive search queries -  requirements gathering -  search applications business context -  application monitoring with azure,no experience required,paid 
udacity-85,udacity,udacity,building a custom openai chatbot,https://www.udacity.com/course/build-a-custom-chatbot-with-openai-api--cd12792,course,in this course we will create a custom q&a bot powered by openai! along the way you'll learn how openai works and how to leverage its powerful language processing capabilities to build a functional q&a bot that can provide insightful answers to your questions and impress your friends with its knowledge. we'll start by creating an unsupervised machine-learning workflow to match the user's question to the relevant context in our dataset. we'll use that workflow to send a custom prompt that includes this context to an openai text completion model. the output will be a custom response that is better aligned with our user's need for accurate data about recent events.,none,none,none, intermediate,4 weeks,openai api -  tokenization -  prompt engineering -  conversational ai -  text generation -  word embeddings,basic python,paid 
udacity-86,udacity,udacity,cloud native application architecture,https://www.udacity.com/course/cloud-native-application-architecture-nanodegree--nd064,nanodegree program,in this program students will learn to run and manage scalable applications in a cloud native environment using open source tools and projects like argocd grpc and grafana.,4.7,5,47, intermediate,4 months,cloud architecture model types -  kubernetes -  cloud computing fluency -  argo cd -  platform as a service -  cloud foundry -  template manifests -  helm -  github actions -  ci/cd -  declarative manifests -  application development best practices -  docker - refactoring from a monolith -  message passing -  cloud communication protocols -  grpc -  rest apis -  cloud dependency maps -  message queues -  cloud migration strategy -  strangler pattern -  openapi -  kafka basics - cloud observability -  prometheus -  jaeger -  application tracing -  grafana -  site reliability metrics -  kubernetes -  observability dashboards - stride framework -  microservices security -  kubernetes security -  docker security -  cis benchmarks -  grafana -  shift-left testing -  microservices hardening test plans -  image signing -  trivy -  runtime security monitoring -  kube-bench -  docker-bench -  nist nvd -  image layer analysis -  sysdig falco -  cybersecurity incident response playbooks -  owasp top-10 -  grype -  software composition analysis -  application code vulnerabilities -  image hardening -  syft,basic python- git- basic web development- command line interface basics- containerization proficiency- basic github- http- hashicorp vagrant- kubernetes- python scripting- api requests- unix shell,paid 
udacity-87,udacity,udacity,security architect,https://www.udacity.com/course/security-architect-nanodegree--nd992,nanodegree program,the goal of the security architect nanodegree is to equip learners with the necessary skills required to advance their careers in the field of cybersecurity. as a security architect you'll be charged with designing security systems to thwart malware hacker intrusions and denial of service attacks. the program addresses security topics related to architectural and implementation skills required by a skilled cybersecurity professional for critical use-cases like identity & access management infrastructure security threat detection and incident response.,4.6,5,9, intermediate,4 months,cybersecurity business context -  cybersecurity risk management -  secure application architecture design -  cybersecurity standards fluency -  threat modeling -  draw.io -  security risk classification -  gdpr -  pci-dss -  cybersecurity trust models -  ccpa -  iso 27001 -  nist cybersecurity framework -  cybersecurity framework implementation -  hipaa -  cybersecurity grc - access control matrices -  cloud security in aws -  aws config -  iam roles -  principle of least privilege -  iam policies -  access control models -  role-based access control -  iam restrictions -  attribute-based access control - network security fundamentals -  did framework -  togaf framework -  cybersecurity incident response playbooks -  zachman framework -  cybersecurity apis -  antivirus definition update pipelines -  intelligence-driven security -  clam antivirus -  threat modeling -  security services integration -  threat-driven security -  stride framework -  cybersecurity alert enrichment -  webhook security alerts -  scalable security services -  mitre att&ck -  cyber kill chain model -  threat profiling - cybersecurity incident response playbooks -  logging -  cybersecurity alerts -  business continuity planning for cloud -  it asset inventories -  cybersecurity incident containment -  business continuity playbooks -  incident response planning for cloud -  cybersecurity incident response automation -  cloud asset isolation -  business continuity automation,cloud computing fluency- cybersecurity fluency- computer networking basics- systems administration proficiency- amazon web services basics- basic linux- it architecture diagramming- python scripting,paid 
udacity-88,udacity,udacity,android kotlin developer,https://www.udacity.com/course/android-kotlin-developer-nanodegree--nd940,nanodegree program,learn the latest in development technology using android studio,4.7,5,311, intermediate,4 months,android activity lifecycle -  model-view-viewmodel architecture -  multi-screen app design -  android studio -  android development basics -  android development environment -  android best practices -  data binding - recyclerview -  offline caching -  talkback -  glide -  responsive app design -  app localization -  retrofit -  rtl -  fetching data - android custom views -  android notifications -  declarative xml -  android property animations -  application animations -  firebase -  android ui development - firebase -  google maps in android development -  mobile app testing -  mockito -  integration testing -  location-aware app development -  dependency injection -  identity and access management fundamentals -  espresso testing framework,no experience required,paid 
udacity-89,udacity,udacity,statistics for data analysis,https://www.udacity.com/course/statistics-for-data-analysis-nanodegree--nd588,nanodegree program,none,none,none,none, beginner,3 months,basic descriptive statistics -  outlier analysis - bayes' theorem -  conditional probability -  basic probability -  probability distribution - normal distribution -  numpy -  a/b testing -  inferential statistics -  experiment design -  statistical sampling -  pandas -  interpreting test results - logistic regression -  linear functions -  linear regression - outlier analysis -  statistical sampling -  basic probability -  probability distribution -  basic descriptive statistics,basic python -  basic arithmetic -  elementary algebra,paid 
udacity-90,udacity,udacity,introduction to r programming,https://www.udacity.com/course/introduction-to-r-programming--cd0382,course,in this course you’ll learn to represent and store data using r data types and variables and use conditionals and loops to control the flow of your programs. you’ll harness the power of complex data structures like lists sets dictionaries and tuples to store collections of related data. you’ll define and document your own custom functions write scripts and handle errors. you will also learn to use two powerful r libraries - numpy a scientific computing package and pandas a data manipulation package.,none,none,none, beginner,4 weeks,control flow in r -  r data structures -  r function definition -  data structures -  r syntax -  ides,no experience required,paid 
udacity-91,udacity,udacity,enterprise security,https://www.udacity.com/course/enterprise-security-nanodegree--nd0035,nanodegree program,the enterprise security nanodegree program imparts foundational skills in security engineering for corporate environments. covering network and data security endpoint protection and application security you will learn to design robust defenses manage data integrity and comply with privacy regulations which will enhance the security posture of any enterprise.,5,5,1, beginner,4 months,zero trust security model -  secure network architecture design -  security information and event management -  soar platforms -  ioc management -  cybersecurity incident response playbooks -  sabsa framework -  did framework -  network segmentation -  azure architecture -  vpn -  network topologies -  it continuous monitoring -  security devices -  network security with azure - device hardening strategy -  cybersecurity policy writing -  cloud hardening strategy -  vulnerability management -  it asset management -  server hardening strategy -  control systems hardening strategy -  cybersecurity compliance -  zero trust security model -  mobile device management - container vulnerability management -  api security -  threat modeling -  nessus -  application code vulnerabilities -  trivy -  penetration testing -  software development lifecycle -  devsecops - backup strategy -  data encryption -  security auditing -  data privacy classification -  file integrity monitoring -  hashing -  data privacy regulations -  cybersecurity compliance -  identity and access management fundamentals -  data security policy writing,basic linux- client-server model- cloud environment configuration- computer networking basics- windows administration- cybersecurity fluency- cloud computing fluency- kali linux- command line interface basics,paid 
udacity-92,udacity,udacity,site reliability engineer,https://www.udacity.com/course/site-reliability-engineer-nanodegree--nd087,nanodegree program,the goal of the site reliability engineer (sre) nanodegree program is to equip software developers with the engineering and operational skills required to build automation tools and responses that ensure designed solutions respond to non-functional requirements such as availability performance security and maintainability. the content will focus on both designing systems to automate response to issues with software sites as well as how to respond to common on-call situations.,4.5,5,9, intermediate,4 months,site reliability engineering business context -  cost-benefit analysis -  application monitoring -  toil reduction -  site reliability metrics -  prometheus -  cross-functional collaboration -  building site reliability engineering teams -  webhook alerts -  synthetic monitoring -  site reliability engineering best practices -  grafana -  cloud availability -  team swot analysis -  observability dashboards - data recovery -  terraform -  prometheus -  data replication -  service level objectives -  cloud availability -  disaster recovery plans -  database backup automation -  database geo-replication -  it asset inventories -  log shipping -  service level indicators -  it asset consolidation -  service level metrics -  regional cloud asset deployment -  cloud asset deployment -  service level dashboards -  grafana - toil reduction -  deployment automation -  reliability risk assessment -  feature launch reviews -  cloud capacity management -  rolling deployments -  aws autoscaling -  it incident management -  deployment rollbacks -  canary deployment -  on-call best practices -  feature design documents -  cloud autoscaling -  basic deployments -  kubernetes scaling -  tiered cloud capacity management -  blue-green deployment -  microservices architecture design -  cloud capacity planning -  self-healing system design -  as-built documents -  it incident postmortems -  cloud load balancing -  software load testing,no experience required,paid 
udacity-93,udacity,udacity,establishing a foundation in observability,https://www.udacity.com/course/establishing-a-foundation-in-observability--cd1898,course,in this course we will learn about the founding concepts of observability in terms of people and tools.,none,none,none, intermediate,4 weeks,site reliability engineering business context -  cost-benefit analysis -  application monitoring -  toil reduction -  site reliability metrics -  prometheus -  cross-functional collaboration -  building site reliability engineering teams -  webhook alerts -  synthetic monitoring -  site reliability engineering best practices -  grafana -  cloud availability -  team swot analysis -  observability dashboards,no experience required,paid 
udacity-94,udacity,udacity,introduction to circuits,https://www.udacity.com/course/introduction-to-circuits--cd13305,course,introduction to circuits!,none,none,none, beginner,3 hours,none,no experience required,paid 
udacity-95,udacity,udacity,embedded systems and robotics fluency,https://www.udacity.com/course/embedded-systems-and-robotics-fluency--cd12202,course,this course will teach you the basics behind embedded systems including electrical circuits digital logic and computer architecture. you will then learn how these pieces combine to create embedded systems robotics and autonomous systems.,none,none,none, fluency,7 hours,none,no experience required,paid 
udacity-96,udacity,udacity,building generative ai solutions with vector databases,https://www.udacity.com/course/building-generative-ai-solutions-with-vector-databases--cd12952,course,this lesson covers vector databases crucial for enhancing ai's long-term memory. topics include core concepts retrieval methods and advanced indexing.,none,none,none, advanced,3 hours,none,intermediate python -  database fundamentals -  generative ai fluency,paid 
udacity-97,udacity,udacity,computer vision,https://www.udacity.com/course/computer-vision-nanodegree--nd891,nanodegree program,master the computer vision skills behind advances in robotics and automation. write programs to analyze images implement feature extraction and recognize objects using deep learning models.,4.7,5,450, advanced,3 months,object detection -  pytorch -  image classification -  data augmentation -  k-means clustering -  feature visualization -  convolutional kernels -  object recognition -  hough transforms -  convolutional neural networks -  neural network basics -  feature embeddings -  2d image transforms -  facial recognition -  neural network activation -  feature detection - recurrent neural networks -  attention mechanisms -  long-short term memory networks -  yolo algorithm -  model training -  convolutional neural networks -  neural network memory -  image caption generation - object tracking -  slam -  object localization -  feature matching,object-oriented programming basics- intermediate python- neural network basics- basic probability- deep learning framework proficiency- object-oriented python- basic arithmetic,paid 
udacity-98,udacity,udacity,advanced computer vision and deep learning,https://www.udacity.com/course/advanced-computer-vision-and-deep-learning--cd0361,course,learn to apply deep learning architectures to computer vision tasks. discover how to combine cnn and rnn networks to build an automatic image captioning application.,none,none,none, advanced,1 month,recurrent neural networks -  attention mechanisms -  long-short term memory networks -  yolo algorithm -  model training -  convolutional neural networks -  neural network memory -  image caption generation,intermediate python- neural network basics- basic probability- object-oriented programming basics- deep learning framework proficiency,paid 
udacity-99,udacity,udacity,machine learning engineer with microsoft azure,https://www.udacity.com/course/machine-learning-engineer-for-microsoft-azure-nanodegree--nd00333,nanodegree program,using azure machine learning’s mlops capabilities students will gain experience in understanding ml models protecting people and their data and controlling the end-to-end ml lifecycle at scale.,4.1,5,67, intermediate,3 months,azure data services -  ai business context -  azure ml platform -  azure ml pipelines -  open neural network exchange -  hyperparameter tuning -  azure ml designer -  model interpretation -  azure ml sdk -  azure ml experiments -  model maintenance -  cloud asset management -  azure ml automated ml - azure ml user management -  model deployment with azure -  kubernetes security -  azure ml pipelines -  api troubleshooting -  rest apis -  deployment testing -  azure kubernetes service -  swagger -  docker -  model evaluation -  kubernetes -  apachebench,http- model training- basic python- docker,paid 
udacity-100,udacity,udacity,enterprise perimeter and network security,https://www.udacity.com/course/enterprise-perimeter-and-network-security--cd0391,course,in this course you'll learn how to: design a secure network architecture; build secure network architectures in azure; set up continuous monitoring and alerts using a siem; and create a zero trust model.,none,none,none, beginner,4 weeks,zero trust security model -  secure network architecture design -  security information and event management -  soar platforms -  ioc management -  cybersecurity incident response playbooks -  sabsa framework -  did framework -  network segmentation -  azure architecture -  vpn -  network topologies -  it continuous monitoring -  security devices -  network security with azure,basic linux- client-server model- cloud environment configuration- computer networking basics,paid 
udacity-101,udacity,udacity,full stack javascript developer,https://www.udacity.com/course/full-stack-javascript-developer-nanodegree--nd0067,nanodegree program,the full stack javascript developer nanodegree program will equip learners with everything a developer needs to build rich experiences delivered with the web using modern architecture and technology.,4.7,5,75, intermediate,4 months,nodejs -  api testing -  express web framework -  asynchronous javascript -  javascript package management -  file i/o -  eslint -  typescript syntax -  test-driven development -  unit testing -  jasmine -  prettier -  typescript typing -  typescript setup -  javascript event loop -  typescript promises -  typescript async/await -  typescript exception handling - api development -  database schemas -  hashing -  database fundamentals -  express web framework -  jasmine -  postgresql -  api requests -  jwts -  sql queries -  rest apis -  nodejs -  data definition -  crud model -  node-postgres -  cors -  test environments -  javascript package management -  data security fundamentals -  object-document mapping -  sql joins -  nodejs environment variables -  relational database migration -  application authorization -  coding best practices -  salt -  pepper -  application authentication -  application security best practices - angular cli -  angular components -  angularjs -  javascript package management -  application dependency management -  http -  web forms -  user input handling -  angular templates -  angular directives -  angular router -  data binding -  rest apis -  inversion of control -  html -  dependency injection - aws elastic beanstalk -  scripting -  amazon s3 -  deployment automation -  circleci -  amazon rds -  devops documentation -  automation testing -  continuous integration -  postgresql -  aws cli -  continuous deployment -  javascript package management -  ci/cd,html- json- dom events- scripting- command line interface basics- css- object-oriented javascript- asynchronous javascript- http- basic typescript- basic javascript,paid 
udacity-102,udacity,udacity,data modeling,https://www.udacity.com/course/data-modeling--cd0029,course,learn to create relational and nosql data models to fit the diverse needs of data consumers. use etl to build databases in postgresql and apache cassandra.,none,none,none, intermediate,4 weeks,database fundamentals -  cassandradb -  postgresql -  database normalization -  denormalized data schemas -  data modeling basics,intermediate python -  intermediate sql,paid 
udacity-103,udacity,udacity,data streaming,https://www.udacity.com/course/data-streaming-nanodegree--nd029,nanodegree program,learn the latest skills to process data in real-time by building fluency in modern data engineering tools such as apache spark kafka spark streaming and kafka streaming.,4.4,5,127, advanced,2 months,faust -  confluent kafka python client -  kafka rest proxy -  ksql -  stream processing -  kafka connect -  streaming data stores -  kafka basics -  apache avro -  sql window functions -  sql aggregations -  data streaming schemas -  stream processing use cases -  sql queries -  kafka performance monitoring -  data serialization -  data deserialization -  data privacy principles -  batch processing -  kafka schema registry -  timeframing in stream processing -  command line interface basics -  windowing in stream processing - apache spark -  json -  kafka basics -  kafka connect -  base64,basic descriptive statistics- intermediate python- intermediate sql- etl,paid 
udacity-104,udacity,udacity,streaming api development and documentation,https://www.udacity.com/course/data-streaming-api-development-and-documentation--cd0036,course,in this course you will grow your expertise in the components of streaming data systems and build a real time analytics application. specifically you will be able to identify components of spark streaming (architecture and api) build a continuous application with structured streaming consume and process data from apache kafka with spark structured streaming (including setting up and running a spark cluster) create a dataframe as an aggregation of source dataframes sink a composite dataframe to kafka and visually inspect a data sink for accuracy.,none,none,none, advanced,4 weeks,apache spark -  json -  kafka basics -  kafka connect -  base64,intermediate python -  intermediate sql -  etl,paid 
udacity-105,udacity,udacity,intermediate javascript,https://www.udacity.com/course/intermediate-javascript-nanodegree--nd032,nanodegree program,the goal of this program is to prepare students for roles in web development server-side application development and desktop development that require advanced javascript skills.,4.4,5,119, intermediate,2 months,object-oriented javascript -  variable scope -  object creation design patterns -  iifes -  javascript functions -  javascript methods -  functional javascript - functional javascript -  functional programming concepts -  programming paradigms -  immutable data -  redux -  javascript object methods -  functional programming -  angularjs -  the document object model -  javascript variables -  arrays in javascript - javascript promises -  javascript async/await -  asynchronous javascript -  threading -  javascript exception handling -  callbacks -  fetching data -  javascript syntax,basic javascript -  callbacks -  dom events,paid 
udacity-106,udacity,udacity,product design,https://www.udacity.com/course/product-design--cd0027,course,once the problem has been defined and a market opportunity has been identified it is important to create a solution that is desirable by its users. bring an idea through concept design and user validation as well as creating a spec to hand-off to engineering for development. use design thinking methodologies to diverge in order to explore ideas and then ultimately focus in and converge on a single idea. map out the full concept through the creation of a prototype that can be used to validate that you’re solving a problem for real users.,none,none,none, beginner,4 weeks,product design sprints -  product prototyping -  project evaluation -  solution sketching -  decision matrix method -  product validation -  user research planning -  evangelization -  press releases -  thinking hats -  crazy 8s -  product success metrics -  product design principles -  user interviews -  iterative product design -  technical feasibility evaluation -  affinity mapping -  product storyboarding -  product kpis -  high fidelity prototypes -  product management basics -  how might we method -  stakeholder management,no experience required,paid 
udacity-107,udacity,udacity,introduction to python for ai programmers,https://www.udacity.com/course/introduction-to-python-for-ai-programmers--cd0184,course,start coding with python drawing upon libraries and automation scripts to solve complex problems quickly.,none,none,none, beginner,4 weeks,python data types -  control flow -  python operators -  python exception handling -  lambda expressions -  code debugging -  python function definition -  list comprehension -  generators -  variable scope -  iterators -  built-in python functions -  pip -  file i/o -  user input handling -  python data structures -  loops -  docstrings -  python scripting,no experience required,paid 
udacity-108,udacity,udacity,building computer vision solutions with azure,https://www.udacity.com/course/building-computer-vision-solutions-with-azure--cd0461,course,this course is designed for anyone who would like to use computer vision technology in their application to solve a business problem. you will begin by learning what computer vision is and its business use cases through real-life business use cases. you will then learn to create solutions using different types of vision-based azure cognitive services including azure form recognizer for text extraction azure face and video analyzer for facial detection and recognition and azure computer vision and custom vision for image classification and object detection. finally you will learn and apply the deployment and monitoring tools to ensure that your solution is complete and runs smoothly.,none,none,none, advanced,4 weeks,azure form recognizer -  facial recognition -  form recognition -  object detection -  face detection -  bounding boxes -  image classification -  azure cognitive services -  azure video analyzer -  azure model and data deletion -  optical character recognition -  face landmarks and attributes -  azure model and data export -  role-based access control -  model deployment with azure -  data science fluency -  application monitoring with azure -  computer vision business context,no experience required,paid 
udacity-109,udacity,udacity,data structures & algorithms,https://www.udacity.com/course/data-structures-and-algorithms-nanodegree--nd256,nanodegree program,get hands-on practice with over 100 data structures and algorithm exercises and guidance from a dedicated mentor to help prepare you for interviews and on-the-job scenarios.,4.7,5,498, intermediate,3 months,python data structures -  basic algorithms -  python arrays -  python lists -  python trees -  breadth-first search -  tree search -  recursive algorithms -  hash maps -  call stacks -  sorting algorithms -  hashing -  depth-first search -  divide and conquer algorithms -  tree algorithms - a* search algorithm -  graph algorithms -  greedy algorithms -  dynamic programming -  graph data structure,basic python -  elementary algebra,paid 
udacity-110,udacity,udacity,javascript & the dom,https://www.udacity.com/course/java-script-and-the-dom--cd0428,course,expand your understanding of javascript syntax and learn about how we can programmatically interact with the dom. by the end of this course you'll be able to create or revise content and interact with browser events. in the project you will build a landing page that combines your skills with javascript html and css to update and control the page and create a dynamic user experience.,none,none,none, intermediate,3 weeks,dom events -  website performance optimization -  dom manipulation -  javascript data structures -  the document object model -  control flow in javascript -  the javascript call stack -  javascript syntax -  javascript variables -  css,basic javascript,paid 
udacity-111,udacity,udacity,cloud developer using microsoft azure,https://www.udacity.com/course/cloud-developer-using-microsoft-azure-nanodegree--nd081,nanodegree program,this program teaches how to deploy build migrate and monitor applications on azure thereby preparing learners for success on microsoft’s az-204 azure developer associate expert certification,4.2,5,34, intermediate,4 months,cloud security in azure -  sql databases in azure -  azure resource groups -  azure blob storage -  cloud resource allocation -  azure compute service -  azure app service -  cloud observability -  cloud availability -  cloud computing fluency -  azure portal - microservices architecture basics -  azure logic apps -  azure event grid -  microservices architecture design -  api security -  azure kubernetes service -  azure cosmosdb -  azure api endpoints -  azure app service -  cloud security in azure -  azure container registry -  azure functions - cloud migration -  cloud cost management -  azure app service -  azure batch -  cloud resource allocation -  azure database migration service - azure monitor -  cloud observability -  azure automation -  azure log analytics -  root cause analysis -  cloud availability -  azure autoscale,no experience required,paid 
udacity-112,udacity,udacity,introduction to python,https://www.udacity.com/course/introduction-to-python--cd0024,course,learn python programming fundamentals such as data types and structures variables loops and functions.,none,none,none, beginner,4 weeks,numpy -  pandas -  control flow -  python scripting -  built-in python functions -  python methods -  python function definition -  python package management -  python data types -  iterators -  python exception handling -  python best practices -  python operators -  python data structures -  docstrings -  anaconda -  python ides -  variable scope -  list comprehension -  python syntax -  user input handling,no experience required,paid 
